scope,controller,condition,contrast,metric,n_scene_blocks,n_available,n_missing_or_censored,mean,sample_sd,median,minimum,maximum,bootstrap_mean_ci95_lower,bootstrap_mean_ci95_upper,inference_label
raw_arm,IDEAM,empty_shadow,,low_level_wall_clock_effective_control_rate_hz,5,5,0,9.998500563990381,0.001467957767524128,9.998172833914603,9.997086016044422,10.000593535226315,9.997392196474104,9.999686208089102,scene_block_bootstrap_ci
raw_arm,IDEAM,empty_shadow,,maximum_follower_hard_brake_time_s,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_block_bootstrap_ci
raw_arm,IDEAM,empty_shadow,,maximum_follower_speed_loss_mps,5,5,0,2.013814137263396,0.4843229091327341,2.206854026368301,1.4081816405503567,2.5455952597436067,1.6265969362611572,2.381104010595241,scene_block_bootstrap_ci
raw_arm,IDEAM,empty_shadow,,minimum_follower_peak_deceleration_mps2,5,5,0,-1.7147206678927767,0.31694867389536624,-1.8425754019181533,-2.0433048579137116,-1.3475418313150587,-1.9592136605114703,-1.4702276752740828,scene_block_bootstrap_ci
raw_arm,IDEAM,empty_shadow,,minimum_oriented_box_clearance_m,5,5,0,1.165209572847907,0.0544628058545424,1.1748407923507107,1.0813605552944883,1.2172729199908563,1.119331052497389,1.204343175572021,scene_block_bootstrap_ci
raw_arm,IDEAM,empty_shadow,,near_collision_incidence,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_block_bootstrap_ci
raw_arm,IDEAM,empty_shadow,,physics_control_loop_deadline_miss_fraction,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_block_bootstrap_ci
raw_arm,IDEAM,empty_shadow,,physics_control_loop_maximum_cycle_time_s,5,5,0,0.015449959999999407,0.001104301126505167,0.01471469999999897,0.014558499999999697,0.016710299999999734,0.014631059999999252,0.01627943999999957,scene_block_bootstrap_ci
raw_arm,IDEAM,empty_shadow,,physics_control_loop_mean_cycle_time_s,5,5,0,0.011045365333333283,0.00022250944332533954,0.011067364166666715,0.01079850666666653,0.011375603333333206,0.010887773333333343,0.011216389499999934,scene_block_bootstrap_ci
raw_arm,IDEAM,empty_shadow,,physics_control_loop_p95_cycle_time_s,5,5,0,0.013458788999999865,0.00028725854585684283,0.013360790000000566,0.013152804999998402,0.013904890000000324,0.013261941999999482,0.013694239000000132,scene_block_bootstrap_ci
raw_arm,IDEAM,empty_shadow,,planner_completed_requests,5,5,0,9.6,1.51657508881031,10.0,7.0,11.0,8.2,10.6,scene_block_bootstrap_ci
raw_arm,IDEAM,empty_shadow,,planner_dropped_request_fraction,5,5,0,0.8384745762711864,0.024838204138366703,0.8305084745762712,0.8166666666666667,0.8813559322033898,0.822768361581921,0.8610169491525423,scene_block_bootstrap_ci
raw_arm,IDEAM,empty_shadow,,planner_dropped_requests,5,5,0,49.8,1.3038404810405297,49.0,49.0,52.0,49.0,51.0,scene_block_bootstrap_ci
raw_arm,IDEAM,empty_shadow,,planner_maximum_total_s,5,5,0,1.37075394,0.46616031975285394,1.1066712,0.9248503,1.9643001,1.02384576,1.7501696800000002,scene_block_bootstrap_ci
raw_arm,IDEAM,empty_shadow,,planner_mean_total_s,5,5,0,0.6194079163896105,0.06626985351535053,0.58883058,0.5677770090909091,0.7259233428571429,0.5741401916363638,0.6773795015324675,scene_block_bootstrap_ci
raw_arm,IDEAM,empty_shadow,,planner_p95_total_s,5,5,0,1.1465345509999996,0.3644484816007842,0.9445574849999996,0.83333255,1.7110294499999994,0.8948216649999997,1.4717980199999992,scene_block_bootstrap_ci
raw_arm,IDEAM,empty_shadow,,planner_simulated_time_effective_rate_hz,5,5,0,1.6,0.2527625148017183,1.6666666666666667,1.1666666666666667,1.8333333333333333,1.3666666666666667,1.7666666666666668,scene_block_bootstrap_ci
raw_arm,IDEAM,empty_shadow,,planner_wall_clock_effective_rate_hz,5,5,0,1.5997731432843345,0.2528007199110309,1.6665570627638384,1.1663267018718493,1.8329983528843439,1.3664181935955149,1.7663540262228252,scene_block_bootstrap_ci
